x_position,y_position,z_position
-15.68877122,57.59213875,36.06256214
-15.70682393,57.09980085,36.03834693
-15.66012539,56.68857611,36.09031569
-15.65337479,56.41442479,36.08979885
-15.64305149,56.27936541,36.12000948
-15.64191266,56.25209012,36.12195837
-15.66026714,56.31263827,36.15782944
-15.65908104,56.39582627,36.17233381
-15.66140018,56.45040094,36.16837911
-15.63716386,56.47432801,36.1674557
-15.66487927,56.53226846,36.16241826
-15.74865415,56.66714297,36.02799494
-15.89512439,56.91435181,35.84262695
-16.08279115,57.32254987,35.58268434
-16.3379976,57.97253331,35.21977503
-16.48107088,58.94668415,34.73004485
-16.6264529,59.99897376,34.24897224
-16.66026621,60.99696181,33.91446604
-16.67860033,61.96813803,33.61959704
-16.65234583,62.84215874,33.47537377
-16.57115287,63.63691873,33.39897176
-16.53641914,64.28162632,33.3950099
-16.49774126,64.75137931,33.50948058
-16.38588118,65.11319088,33.67672766
-16.37080502,65.40905611,33.88661011
-16.2553706,65.57027293,34.17337194
-16.13372719,65.69042268,34.56261612
-16.20915604,65.71742771,34.89400492
-16.12462378,65.67626199,35.05981028
-16.09014328,65.52523341,35.17742106
-16.05955941,65.30993936,35.22337414
-16.00459355,65.03523062,35.25703804
-15.97052613,64.68474169,35.31799097
-15.93414035,64.25279892,35.38751753
-15.92167178,63.73967721,35.44431776
-15.8785887,62.92269417,35.51279141
-15.88357713,61.99952102,35.56666076
-15.83155431,61.04560988,35.66081128
-15.79507094,60.09684438,35.78960431
-15.78595859,59.22963016,35.88598746
-15.81525694,58.46906861,35.90799611
-15.80142577,57.78249199,35.90223266
-15.84648431,57.11197457,35.97198161
-15.84916603,56.54263212,36.01332587
-15.85965246,56.00956296,36.13176445
-15.85321922,55.58094792,36.22219027
-15.83027144,55.25673036,36.28518057
-15.79533937,55.14569135,36.31396642
-15.80730011,55.19751552,36.26938798
-15.80686791,55.30777506,36.28259672
-15.83391913,55.49314496,36.18788745
-15.91853119,55.73831713,36.06679995
-15.95140464,55.97665865,35.94764919
-16.07618093,56.30201629,35.75813112
-16.20567048,56.70664885,35.54201391
-16.35347755,57.2939676,35.22954505
-16.4854318,58.14158302,34.8344855
-16.58388322,59.16868998,34.40158374
-16.65875373,60.22014127,34.00308316
-16.68423798,61.19132684,33.6905289
-16.71220249,62.1469265,33.49885685
-16.70501413,63.02659658,33.39397447
-16.64274165,63.82975923,33.37698037
-16.62669763,64.51249451,33.44930767
-16.58725647,65.09152029,33.57108331
-16.49763305,65.54349161,33.78665052
-16.45429,65.85098923,34.09444961
-16.35626601,66.06355704,34.53129854
-16.38035534,66.12455324,34.93853761
-16.34003776,66.0738803,35.18224994
-16.26025097,65.93939962,35.26019147
-16.23087833,65.72170703,35.28723508
-16.15536257,65.49291822,35.27755405
-16.05486911,65.23433822,35.27180662
-16.0452705,64.8869439,35.33196281
-16.01187344,64.50676816,35.3762745
-15.9512331,64.09856984,35.44368451
-15.86236565,63.49498772,35.51246519
-15.7957248,62.75544738,35.57278588
-15.77940269,61.99146315,35.61091177
-15.80873416,61.20763264,35.66625456
-15.78098615,60.42048895,35.7607531
-15.73880856,59.70540005,35.78584258
-15.66092066,59.01915366,35.86748409
-15.63220446,58.36600344,35.94251913
-15.65874582,57.77215821,35.98876403
-15.6431645,57.27949403,36.00664986
-15.62418509,56.81564727,36.04157799
-15.56350222,56.45309028,36.04920635
-15.60652478,56.15845674,36.04812214
-15.62188334,55.91642885,36.06426509
-15.65426541,55.70758189,36.11815827
-15.66644817,55.64929672,36.06044967
-15.6907908,55.62536856,36.0612703
-15.7210922,55.78247253,35.9477312
-15.80362238,56.00041448,35.82832559
-15.89270844,56.29836399,35.68259788
-16.01779198,56.70490229,35.48685754
-16.1470251,57.21744988,35.2620849
-16.25478332,57.91352407,35.0023724
-16.44049054,58.8550156,34.67736218
-16.49064042,59.96681123,34.33795676
-16.51890414,61.05271113,34.05754825
-16.55116192,62.06706581,33.88107774
-16.5018538,63.0495504,33.74660138
-16.41762722,63.90772516,33.74375482
-16.40809041,64.69370436,33.76226994
-16.32181437,65.29786132,33.90069908
-16.30626386,65.70599617,34.13613119
-16.19383416,66.00114343,34.40505545
-16.1580224,66.1897551,34.62224682
-16.16803299,66.25309328,34.87131263
-16.16183798,66.18328536,34.95878209
-16.15966942,66.07609601,34.97170056
-16.13331512,65.9099204,34.97267032
-16.1277708,65.69793981,35.01766054
-16.04641677,65.42628606,35.09176024
-16.05918246,65.08721932,35.18989458
-16.02495317,64.7100612,35.2538975
-16.01364598,64.28129069,35.32219287
-15.9967544,63.63575458,35.41329901
-15.93166831,62.89714403,35.47381169
-15.92712879,62.06634591,35.61854907
-15.87459777,61.30671654,35.73479614
-15.8528005,60.62640777,35.7997427
-15.80454105,59.9421121,35.86353637
-15.77360959,59.29117134,35.96183082
-15.74532407,58.66506092,36.03574164
-15.8268583,58.10327275,36.05849083
-15.74955977,57.55201329,36.12448897
-15.78612817,57.12033035,36.13575455
-15.76548728,56.73957561,36.18482087
-15.785051,56.4959086,36.18144818
-15.75615352,56.41067077,36.18847002
-15.68796217,56.48105183,36.16533433
-15.72825391,56.6180969,36.1135349
-15.77390898,56.78093832,36.03928699
-15.92691388,57.00982443,35.93628216
-16.04915409,57.33457655,35.74561011
-16.20384292,57.8501408,35.51848324
-16.37835581,58.5040216,35.29884048
-16.48000512,59.38841837,35.04006378
-16.63078231,60.48666543,34.71665487
-16.64224817,61.59521835,34.41188238
-16.7041393,62.53213713,34.23878297
-16.59383962,63.44513951,34.02930104
-16.57221225,64.21397651,33.90942621
-16.54457149,64.80406037,33.88729225
-16.5166237,65.28935155,33.89512761
-16.46263673,65.61728502,33.96054741
-16.35820621,65.83903238,34.07906219
-16.34815863,65.9153685,34.2504513
-16.24097549,65.98199218,34.42560269
-16.18057884,66.00255929,34.62381785
-16.14628052,65.99378798,34.78445206
-16.13804376,65.95574266,34.90783807
-16.13384839,65.9367308,34.96946839
-16.1327824,65.883108,34.97586897
-16.15985604,65.8244329,34.92263494
-16.13165849,65.69022436,34.95916275
-16.08029635,65.55062377,34.97725736
-16.05086421,65.36249079,35.01992328
-16.04559794,65.09384816,35.05105762
-15.98656116,64.66038753,35.12206594
-15.94815543,64.06721123,35.20902585
-15.9091049,63.38944656,35.28333441
-15.86210095,62.60635283,35.40627021
-15.73700289,61.86842049,35.54440386
-15.69342797,61.10262832,35.59966413
-15.66314031,60.31737504,35.71358256
-15.60909702,59.55313604,35.80330094
-15.5535312,58.81526067,35.88797325
-15.53629389,58.15740245,35.90153167
-15.52702913,57.50866101,35.99299067
-15.55955381,56.96809958,36.01214792
-15.51163843,56.52959848,36.06577222
-15.52101648,56.15105099,36.09211081
-15.52625017,55.92921179,36.04601863
-15.51191821,55.84050825,35.99124562
-15.47412331,55.9133187,35.94666042
-15.51217159,55.99590015,35.89902737
-15.58212633,56.13489378,35.82609399
-15.67042976,56.40607446,35.68207688
-15.81292021,56.70882823,35.51340358
-15.95727025,57.14646057,35.33447766
-16.13407536,57.69118353,35.10474244
-16.24203,58.43842499,34.81896969
-16.34989826,59.39484616,34.47231153
-16.41692445,60.39950044,34.1389599
-16.43498531,61.35354762,33.90991447
-16.51220897,62.21277359,33.76611236
-16.46223196,63.03411464,33.64718802
-16.43146094,63.75591425,33.59594702
-16.36734058,64.33062459,33.70104755
-16.2099843,64.84060704,33.79333086
-16.04666081,65.15081307,34.02680858
-15.93188031,65.3611423,34.28786229
-15.79543713,65.48384563,34.51795258
-15.70651408,65.58721366,34.76743924
-15.64628765,65.68624878,34.9559816
-15.68403598,65.74073178,35.12616059
-15.70585057,65.74853494,35.16397499
-15.72766099,65.70013807,35.18870911
-15.65251477,65.55465565,35.18860613
-15.57671144,65.38222422,35.1915096
-15.52261218,65.16114286,35.2189109
-15.51544179,64.86487637,35.25313552
-15.45621759,64.51076795,35.31490361
-15.39216116,63.91063962,35.38337596
-15.29565578,63.11867461,35.49116856
-15.27046478,62.30667674,35.59561302
-15.24580077,61.49105089,35.67705757
-15.16431892,60.69854676,35.79494202
-15.23226949,59.92233239,35.88359826
-15.20398651,59.18538939,35.94868516
-15.15639304,58.52522844,35.98505039
-15.19039476,57.85640837,36.09840695
-15.17690348,57.28983546,36.20340629
-15.18090763,56.82858793,36.23766932
-15.16338366,56.44610522,36.26590641
-15.13867715,56.12073861,36.33039993
-15.10073846,55.8443142,36.35071365
-15.05125551,55.64426219,36.32503386
-14.9625365,55.57298257,36.27127048
-14.9102516,55.63214619,36.0849165
-14.88858379,55.83136782,35.88808727
-14.90741775,56.06636652,35.72835954
-14.95674022,56.35776897,35.54311083
-15.05292571,56.7646099,35.36847353
-15.20339214,57.28393693,35.16281862
-15.30266171,57.93119136,34.94767248
-15.41149792,58.86980322,34.64554541
-15.55790237,59.8638578,34.33368315
-15.64269386,60.84839362,34.02015456
-15.65857312,61.75085942,33.79438413
-15.63876242,62.57371285,33.63551386
-15.5663602,63.33834698,33.50149677
-15.43891707,63.97080859,33.46189676
-15.33628333,64.49948899,33.45074918
-15.27726598,64.88228056,33.55423505
-15.17121887,65.20688991,33.66405081
-15.09054033,65.45387086,33.78061074
-15.00276674,65.63356314,34.02483832
-14.91915332,65.78034278,34.21106215
-14.8558896,65.88297336,34.4606998
-14.89113251,65.91259227,34.67509567
-14.88313642,65.89904709,34.79600507
-14.87878148,65.82300583,34.84473701
-14.87118559,65.61266177,34.90925116
-14.81591569,65.39403589,34.95609617
-14.73472907,65.11834674,35.00999784
-14.72482559,64.77034839,35.06964603
-14.68721473,64.36686819,35.15556573
-14.64544693,63.74428356,35.2446155
-14.67185877,63.02296673,35.36007986
-14.63385219,62.337814,35.39104261
-14.61106539,61.60575155,35.48383832
-14.56416469,60.95109487,35.56749843
-14.59637204,60.30224134,35.60593155
-14.62186585,59.68336589,35.68026197
-14.6017644,59.11083512,35.72984737
-14.60256292,58.56993557,35.79492977
-14.59895275,58.05729591,35.87681539
-14.58112297,57.62066966,35.91131468
-14.65250418,57.17198435,35.98392972
-14.6265814,56.79199796,36.05340929
-14.63711427,56.46772897,36.07638846
-14.68124597,56.22767015,36.07156334
-14.69176509,56.01369167,36.10648358
-14.71204777,55.90785852,36.11312303
-14.66422319,55.95584543,36.11125076
-14.68014787,56.09026164,36.06068298
-14.709108,56.30445472,35.96324049
-14.77520479,56.60143927,35.81781099
-14.96662329,56.96824023,35.66333797
-15.09309116,57.43113926,35.46216823
-15.25565439,58.00048929,35.18948857
-15.34956285,58.82668572,34.85579041
-15.41452934,59.75148276,34.47043848
-15.45922001,60.67532561,34.12289565
-15.46275518,61.56978231,33.81665649
-15.52556913,62.39344879,33.57375069
-15.55210147,63.16573422,33.41625758
-15.49964128,63.85456112,33.32843506
-15.53889635,64.42735291,33.34999989
-15.43143282,64.93692888,33.42148662
-15.29328149,65.32546445,33.64729817
-15.20329354,65.61667146,33.92028405
-15.11625162,65.79725586,34.16331039
-15.00246278,65.92629868,34.45139181
-14.94093239,66.02763778,34.67995282
-14.85150829,66.0213178,34.94088863
-14.82154292,66.00053357,35.02331573
-14.76936843,65.91625285,35.05462868
-14.68994601,65.77731776,35.11293003
-14.65767285,65.59038335,35.17544604
-14.64606607,65.38365955,35.2790946
-14.66290353,65.17324882,35.32287377
-14.67426736,64.94208147,35.42836548
-14.68504757,64.5982164,35.50692176
-14.78511543,64.10816933,35.63829015
-14.76761291,63.62225414,35.71211428
-14.74015811,63.05995986,35.8529027
-14.71068967,62.43986481,35.97847944
-14.6861543,61.86921647,36.05726324
-14.68841943,61.24282491,36.09899566
-14.73971739,60.6225971,36.13654824
-14.69659046,60.04169482,36.15112286
-14.68851848,59.3899463,36.22946366
-14.6101859,58.78086673,36.28396381
-14.61131251,58.20781449,36.31099296
-14.62269961,57.61466827,36.39839285
-14.65565854,57.09881947,36.3963325
-14.62460274,56.58001074,36.45598571
-14.6501882,56.09455915,36.48990131
-14.69325419,55.74407284,36.4720872
-14.68522028,55.47003021,36.47044352
-14.70147294,55.28243281,36.48242228
-14.69817431,55.30232873,36.39941866
-14.69467272,55.43237827,36.32958183
-14.72504004,55.64664686,36.23260598
-14.81384322,55.94828817,36.10736138
-14.89303421,56.27904589,36.02089306
-15.02145067,56.7263025,35.94453783
-15.18806803,57.3103502,35.81513784
-15.36065806,58.02822071,35.65321177
-15.47222999,59.11278501,35.41992487
-15.5573665,60.29609629,35.13289481
-15.49667389,61.38493974,34.91390818
-15.50430769,62.42352504,34.67243129
-15.50017376,63.32775999,34.48079367
-15.46356068,64.0692721,34.34405102
-15.44020059,64.69000674,34.33811632
-15.32030415,65.13663971,34.33239513
-15.26976306,65.51698072,34.39092968
-15.19030683,65.76754819,34.52405177
-15.10553791,65.94700208,34.74410277
-15.13987577,66.09230815,35.00285094
-15.12628651,66.14755858,35.23316562
-15.16915211,66.08005568,35.29902337
-15.11679216,65.99576153,35.33048309
-15.11258021,65.80502557,35.33380973
-15.10638548,65.58963173,35.35961449
-15.05050057,65.34107726,35.3905983
-15.03816548,65.02194171,35.46761511
-15.00249705,64.69701959,35.5258023
-14.99035178,64.29141286,35.57203176
-14.98826082,63.68004236,35.71903264
-14.92196803,63.01806691,35.75236496
-14.89001146,62.28961228,35.8887623
-14.84205181,61.57595302,35.94167874
-14.79216075,60.91777877,36.00672384
-14.84135697,60.21582204,36.0504325
-14.80536797,59.53555995,36.1526865
-14.83468755,58.91005128,36.16525877
-14.81567964,58.31702791,36.29597686
-14.90318838,57.73430995,36.38049173
-14.91704092,57.19605207,36.46224398
-14.94250237,56.71014994,36.49776478
-14.96483501,56.25313844,36.55047961
-14.9902059,55.85115713,36.59830064
-15.04683447,55.56229415,36.63672738
-15.05935678,55.40314049,36.66748953
-15.06826735,55.37356212,36.62839454
-15.02756267,55.47460918,36.60248688
-15.03147112,55.6577247,36.50837324
-15.09705099,55.87275402,36.36926879
-15.1955192,56.17167172,36.20279909
-15.27824648,56.47376402,36.09743783
-15.39760334,56.85811504,35.94388447
-15.51881934,57.35069514,35.78160299
-15.56722362,57.99610972,35.60869091
-15.617712,58.85776383,35.41623528
-15.65958493,59.77332784,35.23635426
-15.62892349,60.60851002,35.16347728
-15.54868487,61.38112481,35.07441194
-15.56266997,62.13928687,35.00113927
-15.45151753,62.82809032,34.93590737
-15.38611983,63.44271053,34.89466509
-15.32604075,64.02329656,34.79486541
-15.33763937,64.53033726,34.69936975
-15.34641181,64.98477957,34.62862767
-15.29584897,65.31230349,34.69276586
-15.29176694,65.54041637,34.78595378
-15.18389674,65.68610456,34.97055505
-15.10221569,65.72032488,35.10746492
-15.11724607,65.62722935,35.21674706
-15.16111292,65.4447816,35.23684401
-15.16044792,65.2494789,35.20029914
-15.12536864,64.95464509,35.27492421
-15.09402691,64.62578789,35.29343637
-15.052953,64.19709005,35.40213472
-14.99118477,63.73105007,35.45507101
-14.96485944,63.0323393,35.59015154
-14.93502253,62.22109517,35.71451908
-14.87835782,61.34839789,35.82242286
-14.86514304,60.48225033,35.944771
-14.87419233,59.64531184,36.06026297
-14.83098118,58.82798096,36.17227997
-14.84700239,58.02398295,36.33896169
-14.8291246,57.34537489,36.43326457
-14.88242459,56.7056646,36.54061793
-14.94455163,56.14724845,36.61970009
-15.01286548,55.69882035,36.68960817
-15.03490339,55.32583474,36.75505607
-15.01922361,55.10867353,36.79045654
-14.99362352,55.10511032,36.79150883
-15.02314561,55.19051984,36.78489118
-15.0158076,55.34844132,36.73374674
-15.09653144,55.54200771,36.63652782
-15.20852454,55.76505337,36.51582902
-15.25329732,56.08554153,36.36999374
-15.40300099,56.41809067,36.1992969
-15.56629473,56.91085801,35.97545128
-15.82021038,57.59794628,35.67208677
-16.03004517,58.54359893,35.30684471
-16.2017953,59.5618628,34.93267994
-16.27145839,60.51949979,34.64395416
-16.24906882,61.4446073,34.41826542
-16.195549,62.31105248,34.19555752
-16.12542886,63.10754274,34.09905712
-16.07212188,63.7529455,34.09566149
-15.99232235,64.31938616,34.13950245
-15.91394425,64.77839997,34.19294491
-15.83383952,65.16157562,34.29349676
-15.7502551,65.44479828,34.46405321
-15.71438931,65.65565053,34.65994866
-15.72853869,65.81651092,34.83904993
-15.71160659,65.93406228,35.12200569
-15.66785779,65.94210897,35.41760606
-15.65623686,65.90873205,35.57901823
-15.67692698,65.83352276,35.60703785
-15.69645917,65.67489082,35.62549492
-15.63993072,65.51213414,35.68613213
-15.56065276,65.31404884,35.71232606
-15.49861072,65.0451829,35.80504716
-15.48885632,64.74775569,35.84004347
-15.47192447,64.34649976,35.92610937
-15.45315952,63.80421745,35.9877439
-15.47607325,63.13389374,36.08011932
-15.37360072,62.44572673,36.17623222
-15.34476291,61.73657882,36.24971622
-15.29336298,61.04821975,36.29927044
-15.22850057,60.3098767,36.41146455
-15.18889566,59.57182767,36.5000351
-15.19866383,58.86733448,36.58135462
-15.13671333,58.17772509,36.64105493
-15.11687964,57.56966835,36.62977209
-15.12512217,56.99335597,36.61304159
-15.07588912,56.44081431,36.63516104
-15.08114873,55.95068573,36.64957923
-15.02906252,55.61226554,36.61349937
-15.00458306,55.41541059,36.58678863
-15.01733698,55.35750207,36.52902676
-15.00717445,55.46098313,36.4816055
-15.04400715,55.59975743,36.45071541
-15.12485443,55.82041755,36.35159807
-15.20507747,56.04090799,36.2523613
-15.34822965,56.34727673,36.1042065
-15.55708074,56.73742262,35.88653098
-15.75477176,57.25480259,35.598098
-15.96921848,58.03519873,35.20617375
-16.17653469,58.97107904,34.77846084
-16.19395404,59.96277752,34.3474648
-16.28287488,60.91316311,33.99528415
-16.23277057,61.79775975,33.69049247
-16.23500846,62.64717904,33.52803619
-16.20101102,63.37149538,33.49908029
-16.04623036,64.05727254,33.47510269
-16.00763305,64.57961626,33.58452978
-15.89595176,65.04642861,33.74047486
-15.85549425,65.34060964,33.97152534
-15.81223836,65.56245134,34.26883231
-15.77279473,65.78040801,34.52427105
-15.75744681,65.92154176,34.78613523
-15.81582937,66.01580569,35.02994067
-15.7974265,65.99774728,35.30834912
-15.76014147,65.9078308,35.47756435
-15.70151247,65.75059668,35.57697882
-15.66657985,65.53961818,35.66232669
-15.61246065,65.31519958,35.67116423
-15.57816746,65.0446503,35.72379448
-15.53852047,64.66802639,35.80822
-15.49267802,64.12815512,35.91069074
-15.4653851,63.39787728,36.01225244
-15.31964481,62.58637406,36.04399366
-15.15927018,61.69968841,36.15960048
-15.05071845,60.81357371,36.22939843
-15.01809047,59.93462318,36.2717827
-15.01577706,59.11183266,36.28392098
-14.92333449,58.31228351,36.37401513
-14.90551762,57.54998438,36.45566358
-14.86799349,56.93908936,36.42216207
-14.89606141,56.39762486,36.44052559
-14.85665923,55.90003799,36.43599688
-14.83714258,55.49049061,36.46445884
-14.87387905,55.19724392,36.48277866
-14.83243239,55.05100299,36.43221952
-14.84060161,55.09606372,36.30627325
-14.78391611,55.26662508,36.15361621
-14.80479186,55.50184325,35.99429703
-14.86617022,55.7726743,35.87219027
-14.97080837,56.02341323,35.77037615
-15.10267066,56.35864394,35.6616702
-15.20051495,56.79259925,35.48508577
-15.29354084,57.30829982,35.3222715
-15.45572579,58.09484706,35.05363181
-15.56936431,59.05886819,34.72823964
-15.62102681,60.09410924,34.39438345
-15.65667293,61.07324031,34.08193254
-15.67539056,61.97381606,33.83486082
-15.62944165,62.82281319,33.6938295
-15.63308121,63.59198662,33.53555415
-15.56261797,64.27167503,33.3860471
-15.511414,64.82666114,33.32887383
-15.38617985,65.21855001,33.33101891
-15.23438008,65.5342193,33.40252702
-15.20264177,65.75940375,33.52033159
-15.16539274,65.88940465,33.74929799
-15.02463131,65.94032111,34.08938275
-14.98311455,65.99716319,34.38387884
-15.01875956,66.02712131,34.59828444
-14.98546647,66.01324777,34.73986199
-15.05070161,65.89678296,34.8309666
-14.99890013,65.75692272,34.84895576
-14.96439787,65.49218398,34.94036261
-14.97937201,65.14778181,34.99947546
-14.9466178,64.71200706,35.02995989
-14.88419452,64.1128432,35.09807594
-14.77287366,63.25716219,35.13266625
-14.71976322,62.22788415,35.27907498
-14.62079088,61.24060901,35.37737312
-14.5878391,60.2914789,35.50600737
-14.52130699,59.42236481,35.66508655
-14.53970266,58.54000573,35.86008775
-14.54558041,57.78584081,35.98097851
-14.55336103,57.14036198,36.09102002
-14.57265198,56.57447759,36.15226484
-14.52253557,56.13530216,36.2051655
-14.52997853,55.75650474,36.2309367
-14.538706,55.51522782,36.26731679
-14.51370019,55.40187513,36.25507938
-14.52134181,55.45549236,36.23085074
-14.48755018,55.5834061,36.18240677
-14.5854229,55.75410427,36.10676669
-14.65402807,55.94963505,36.05063252
-14.7631772,56.17258237,35.92993227
-14.96898297,56.46351132,35.82188956
-15.16725622,56.88335397,35.6431386
-15.39944783,57.41117831,35.41374615
-15.71833773,58.15831793,35.10224206
-16.02615657,59.09124044,34.79374286
-16.26260755,60.01805271,34.54526482
-16.46219679,60.9125668,34.31740366
-16.48182613,61.83965254,34.08867039
-16.45262908,62.62013548,34.05553912
-16.52579877,63.35098455,33.98027765
-16.54463603,63.97584112,33.97595376
-16.44080707,64.53762402,34.00044302
-16.30983633,64.970339,34.09850955
-16.32409287,65.34210768,34.23701448
-16.26590916,65.60021932,34.38937568
-16.20340938,65.73248349,34.61499256
-16.08624403,65.78948857,34.92926206
-16.11788648,65.80182748,35.18320227
-16.06801318,65.70933849,35.53017649
-16.0708036,65.55588015,35.78379016
-16.02970712,65.35580045,35.94636103
-15.97121435,65.10907285,35.9974321
-15.91144442,64.83495248,36.05148571
-15.85101004,64.5036926,36.09217302
-15.78824554,64.11776539,36.1385779
-15.74453956,63.59874645,36.19834542
-15.66658677,62.91455853,36.29546473
-15.61012728,62.14792899,36.37815626
-15.51988993,61.29628106,36.48722974
-15.43664149,60.46395817,36.5304512
-15.30309479,59.65121203,36.5695956
-15.30488847,58.80928672,36.66342055
-15.28505326,57.98911836,36.73235426
-15.24985417,57.27390651,36.76994485
-15.28556367,56.62786217,36.83794837
-15.26049645,56.16209534,36.87277374
-15.29816643,55.81232366,36.876026
-15.33989068,55.62824995,36.88746671
-15.33852509,55.60092146,36.88940248
-15.2925952,55.70294906,36.88384969
-15.30281481,55.91165546,36.76721848
-15.38312869,56.10504457,36.66960585
-15.49708962,56.38244874,36.54444932
-15.61827208,56.74004121,36.39265328
-15.75110225,57.20329667,36.19154049
-15.9233996,57.80031268,35.917158
-16.04861946,58.57730368,35.60808815
-16.20104948,59.56729328,35.2369133
-16.28963524,60.60001064,34.85971301
-16.32224025,61.47516104,34.61621019
-16.2893815,62.32386035,34.45516934
-16.3002025,63.12407492,34.31460355
-16.20359022,63.84114427,34.26401839
-16.20512984,64.45974384,34.21818242
-16.17322567,64.92884709,34.30838773
-16.06830738,65.33949762,34.42576771
-16.02870044,65.61218886,34.67455423
-15.92804484,65.71278953,35.10163949
-15.87924846,65.61628579,35.42989543
-15.83863198,65.44532788,35.60883946
-15.7775942,65.23373443,35.71456005
-15.74413903,64.99020882,35.76395786
-15.68993541,64.76537154,35.77224148
-15.65774951,64.51890599,35.80166669
-15.64563725,64.19653755,35.85841962
-15.58386864,63.86742648,35.91709089
-15.56803578,63.46277816,35.98197986
-15.46714343,62.8324411,36.09278678
-15.41727627,62.1755033,36.16294136
-15.41175063,61.49885583,36.25128609
-15.31161316,60.83092222,36.29955107
-15.3022779,60.15215782,36.38353089
-15.27561017,59.52038934,36.42134592
-15.29089784,58.89860417,36.4950645
-15.27089192,58.34703668,36.50161906
-15.25966084,57.87651775,36.47947093
-15.23460047,57.38332617,36.51896233
-15.27035645,57.0054793,36.52631215
-15.27787191,56.65311081,36.55223988
-15.27874746,56.35824186,36.61427347
-15.30304575,56.14040418,36.58839061
-15.28196011,56.02503853,36.55651956
-15.25741878,55.93832889,36.5430162
-15.30378296,55.96419842,36.45829382
-15.30894964,56.09115704,36.34747193
-15.37236421,56.32331168,36.10513767
-15.47251741,56.61993206,35.91797108
-15.60749952,56.99814313,35.68267498
-15.75712394,57.56119496,35.37126298
-15.86636875,58.35536498,34.9801905
-16.06719039,59.34358112,34.54667615
-16.07134944,60.33740782,34.15488116
-16.08068767,61.30633966,33.80172266
-16.09148969,62.17837598,33.57703957
-16.0202625,63.0453218,33.39322402
-15.94010302,63.78699232,33.32176914
-15.80437073,64.42909042,33.38253255
-15.74139387,64.95041345,33.51231291
-15.67873659,65.34314146,33.69429117
-15.59209376,65.60289289,33.91001775
-15.55443585,65.76118184,34.13412067
-15.51746148,65.9199245,34.35679034
-15.53244144,66.02392068,34.52335973
-15.56764187,66.02883817,34.73995791
-15.57947735,66.0290681,34.93737912
-15.57219652,65.98765255,35.04126427
-15.56342837,65.89252339,35.15150332
-15.58064584,65.76842071,35.2248505
-15.59623846,65.53418279,35.29149136
-15.61162403,65.29971816,35.35794725
-15.57644142,64.94883478,35.41953688
-15.5061121,64.41232316,35.56202255
-15.52964247,63.66539298,35.68369464
-15.4476849,62.82470055,35.83587717
-15.36394542,61.89543341,35.9537775
-15.2625852,61.00935498,36.00361089
-15.20629607,60.13057197,36.06709448
-15.12186994,59.22029921,36.13002675
-15.08284413,58.34507163,36.20450771
-15.13021843,57.55916286,36.22485842
-15.06854868,56.87348756,36.29886406
-15.07894814,56.35522073,36.29536788
-15.04086628,55.96838126,36.30325038
-15.00554665,55.74664858,36.3195166
-14.9852197,55.74218379,36.30003148
-14.96986928,55.84689055,36.2729645
-15.04380777,56.04131465,36.19613434
-15.15445589,56.29117182,36.07337472
-15.2534123,56.62604313,36.00584022
-15.42083705,57.09969155,35.86438112
-15.63781102,57.63313903,35.71583624
-15.81812527,58.31747151,35.49423922
-16.00300282,59.15863066,35.21680549
-16.13761403,60.17575972,34.88187156
-16.13519805,61.17432494,34.54849731
-16.0848068,62.06905568,34.3239803
-15.95324031,62.92937744,34.12230944
-15.90558385,63.59554363,34.05646144
-15.82877944,64.21106361,34.05531504
-15.67821724,64.68689518,34.0896455
-15.57326739,65.06680196,34.19196766
-15.46924332,65.36635359,34.30195058
-15.40649532,65.52188762,34.52589105
-15.34476443,65.62187542,34.73514685
-15.31225325,65.74481354,34.88050085
-15.27829033,65.84352461,35.04796154
-15.31951351,65.86355073,35.16272868
-15.34195142,65.8419846,35.18431123
-15.31557326,65.81456473,35.20812283
-15.31157462,65.76555807,35.2535063
-15.30397977,65.63817852,35.32799742
-15.27232494,65.47836589,35.38730826
-15.31670126,65.3227027,35.40420059
-15.28243844,65.08169811,35.47284535
-15.29131912,64.65738492,35.56089198
-15.23152969,64.10369791,35.5656929
-15.13511389,63.33579602,35.65237347
-15.15649067,62.4459226,35.74484856
-15.01348747,61.60786762,35.77308693
-14.94906978,60.65410762,35.90620685
-14.88349427,59.69680916,36.01508957
-14.89803938,58.77271024,36.07372385
-14.84400559,57.91928168,36.10403367
-14.80356687,57.12786374,36.18637274
-14.85215281,56.45366833,36.21380185
-14.84485751,55.96765899,36.28888712
-14.8562613,55.67078457,36.30878824
-14.84490658,55.64558925,36.35168043
-14.84495031,55.75581813,36.36462744
-14.87535406,55.86840231,36.3560062
-14.92439288,56.05963886,36.28011047
-14.96332675,56.25302102,36.24502139
-15.06454644,56.50536065,36.16290295
-15.22817294,56.84348149,36.03164471
-15.33424011,57.33088939,35.8295029
-15.49527564,57.95808962,35.59352816
-15.54030843,58.83650134,35.29835455
-15.52895476,59.89576253,34.98596986
-15.50805724,60.9769243,34.64673999
-15.43463103,61.95476309,34.43609049
-15.47175798,62.81445486,34.2906432
-15.41939404,63.54347941,34.29953428
-15.3476035,64.21118604,34.27203515
-15.39367727,64.76307214,34.31144063
-15.38511518,65.15763276,34.44816744
-15.32581973,65.47146615,34.63378464
-15.38573832,65.64127571,34.85068902
-15.3469657,65.77632493,35.09327775
-15.40736758,65.80906465,35.28469535
-15.42570004,65.7386028,35.35158485
